id,venue_id,name,neighborhood,category,price_tier,vibe_tags,occasion_tags,stop_roles,time_blocks,mon_blocks,tue_blocks,wed_blocks,thu_blocks,fri_blocks,sat_blocks,sun_blocks,duration_hours,outdoor_seating,reservation_difficulty,reservation_lead_days,reservation_url,maps_url,curation_note,awards,quality_score,curation_boost,curated_by,address,latitude,longitude,active,notes,verified,hours,last_verified,last_updated,happy_hour,dog_friendly,kid_friendly,wheelchair_accessible,signature_order,google_place_id,corner_id,corner_photo_url,guide_count,source_guides,all_neighborhoods,google_rating,google_review_count,google_types,google_phone,enriched,business_status,reservation_platform,resy_venue_id,resy_slug,created_at,updated_at,image_keys
4c25e8f0-570f-424c-9145-f4c5fb47ea06,v1271,Koi Omakase,park_slope,fine_dining,4,"[""dinner"",""food_forward"",""tasting"",""upscale""]","[""couple"",""dating""]","[""main""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,2,,https://www.exploretock.com/koiomakasenyc,https://www.google.com/maps/place/?q=place_id:ChIJSWqCsoJbwokR4sr-BlYWi08,Omakase without the usual sticker shock. Let the counter set the pace.,,7,0,community,"55 5th Ave, Brooklyn, NY 11217, USA",40.681053,-73.977056,true,,,"{""mon"":[[13.0,15.5],[17.0,22.5]],""tue"":[[13.0,15.5],[17.0,22.5]],""wed"":[[13.0,15.5],[17.0,22.5]],""thu"":[[13.0,15.5],[17.0,22.5]],""fri"":[[13.0,15.5],[17.0,22.5]],""sat"":[[13.0,15.5],[17.0,22.5]],""sun"":[[13.0,15.5],[17.0,22.5]]}",2026-05-22,2026-04-20 00:00:00+00,,,true,true,,ChIJSWqCsoJbwokR4sr-BlYWi08,104480,https://cdn.corner.inc/place-photo/AcJnMuGateMIAJhEvL4WvNPGlplx_pULSJI2BnLFmtZWrZ-hOdgHCSYqz9lU0_3WOrEPs0SndCmmIDk7DG9HI5A1fOU3pnH1Bup3oFFnK17tyADqNyjrg8JRfcEj5EqHjV8xdZjxJnqpZ4mUpQ2lHMKGXEwB3yrlwcIPLWgdfBgMTNw4JXJw.jpeg,1,"[""Kid Friendly Restaurants • Park Slope""]","[""park_slope""]",4.4,377,"[""sushi_restaurant"",""japanese_restaurant"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(917) 728-7563,true,OPERATIONAL,tock,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJSWqCsoJbwokR4sr-BlYWi08/0.jpg"",""ChIJSWqCsoJbwokR4sr-BlYWi08/1.jpg"",""ChIJSWqCsoJbwokR4sr-BlYWi08/2.jpg"",""ChIJSWqCsoJbwokR4sr-BlYWi08/3.jpg""]"
4c4edd51-a554-4350-843c-5c9d9de05f06,v1283,Limosneros,williamsburg,mexican,2,"[""casual"",""conversation_friendly"",""dinner"",""food_forward""]","[""couple"",""dating"",""first_date"",""friends""]","[""main""]","[""afternoon"",""evening"",""late_night""]","[""evening""]","[""afternoon"",""evening""]","[""evening""]","[""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening""]",,,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJ_dLR-YtZwokRphksDoBlwI0,Modern Mexican with margaritas and sangria flowing. The service gets singled out for a reason.,,7,0,community,"366 Union Ave, Brooklyn, NY 11211, USA",40.711401,-73.951023,true,,,"{""mon"":[[17.0,23.0]],""tue"":[[15.0,23.0]],""wed"":[[17.0,23.0]],""thu"":[[17.0,24.0]],""fri"":[[15.0,25.0]],""sat"":[[12.0,25.0]],""sun"":[[12.0,23.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJ_dLR-YtZwokRphksDoBlwI0,340574,https://cdn.corner.inc/place-photo/AdCG2DPlp_xAvwytNC-fAsHaIw_6yL_Bdsy63nfRwVGh2H0VEOyIC_1VPFy1E_XN4Svci0sqRR_pxH8BY6PrHiHk6hEy3WqF3ursis1AWTxGKuM-oMO-jKvzrgaZd09UjvoI_S_bPf-nH5yV4zwO6dy9-5xzcOcJhL2dB77cM99yyrHebfBz.jpeg,1,"[""Best Tacos • Bushwick""]","[""bushwick""]",4.4,401,"[""mexican_restaurant"",""cocktail_bar"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(934) 867-9358,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ_dLR-YtZwokRphksDoBlwI0/0.jpg"",""ChIJ_dLR-YtZwokRphksDoBlwI0/1.jpg"",""ChIJ_dLR-YtZwokRphksDoBlwI0/2.jpg"",""ChIJ_dLR-YtZwokRphksDoBlwI0/3.jpg""]"
4c85ecdd-922e-4d95-b921-a3b313bcf90f,v0565,Spot Dessert Bar East Village,noho,cafe,2,"[""drinks"",""reliable"",""conversation_friendly"",""iykyk"",""gallery""]","[""first_date"",""friends"",""solo""]","[""opener""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJ0QCeh5tZwokRh9J_3uvSPjU,"Asian desserts. Outpost mixing Asian elements like green tea and yuzu into cookies, cakes and boba drinks. Order the Green Tea Ice Cream.",,8,0,community,"13 St Marks Pl, New York, NY 10003, USA",40.729398,-73.988927,true,,,"{""mon"":[[12.0,24.0]],""tue"":[[12.0,24.0]],""wed"":[[12.0,24.0]],""thu"":[[12.0,24.0]],""fri"":[[12.0,25.0]],""sat"":[[12.0,25.0]],""sun"":[[12.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,false,,ChIJ0QCeh5tZwokRh9J_3uvSPjU,430,https://cdn.corner.inc/ugc/6ef2e864-3268-4d74-b117-cd41bf44a4ba-1753460574985-1.jpeg,1,"[""All Time Favorites Best East Village Cafes And Coffee Shops • East Village""]","[""east_village""]",4.5,3169,"[""dessert_restaurant"",""coffee_shop"",""cafe"",""confectionery"",""bakery"",""restaurant"",""food_store"",""store"",""food"",""point_of_interest"",""establishment""]",(212) 677-5670,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ0QCeh5tZwokRh9J_3uvSPjU/0.jpg"",""ChIJ0QCeh5tZwokRh9J_3uvSPjU/1.jpg"",""ChIJ0QCeh5tZwokRh9J_3uvSPjU/2.jpg"",""ChIJ0QCeh5tZwokRh9J_3uvSPjU/3.jpg""]"
4cb9a72b-dc6b-48b7-97ab-ed88ca651235,v0269,Beatbox,west_village,bar,2,"[""activity"",""drinks"",""karaoke""]","[""couple"",""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""afternoon"",""evening"",""late_night""]",[],[],"[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""afternoon"",""evening""]",,,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJEUrN5lhZwokRCapBl6X3w4E,Karaoke and cocktails. Bring people who commit to the bit.,,9,0,community,"248 W 14th St, New York, NY 10011, USA",40.739333,-74.002067,true,,,"{""mon"":[],""tue"":[],""wed"":[[17.0,24.0]],""thu"":[[17.0,26.0]],""fri"":[[17.0,26.0]],""sat"":[[18.0,26.0]],""sun"":[[14.0,22.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,,,ChIJEUrN5lhZwokRCapBl6X3w4E,997952,https://cdn.corner.inc/place-photo/AWn5SU506sl2jb2jPDiWB9WrIHqXuqJWEKv7OH-M0SjvUYfUloBQqromr0njwRhGJCwRRYnoxSeixesUjDLlLvfrO1GhGYwL8jQiIaRLmadvW2RdtIpRDtWy8vDK_UKiX-mnUNDlHFC1Vhkh_qOjfMH_XFxOjOjMDTVThPodqCApsTEQwM0WLZaSdeFph4KhMrXmloH4LllnLXDfFsDUK3QbWTfmuU2GyUeHtDtzKYcV-oONqQaho07xaPnVZPG1_hhXSTJSbkiFSZuZYke2E19zQajIKmnHlAoq3z4AFRM4aJKctg.png,1,"[""Just Dropped Best Manhattan Bars And Lounges • Manhattan""]",[],5,82,"[""cocktail_bar"",""karaoke"",""night_club"",""bar"",""point_of_interest"",""establishment""]",(917) 748-5032,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJEUrN5lhZwokRCapBl6X3w4E/0.jpg"",""ChIJEUrN5lhZwokRCapBl6X3w4E/1.jpg"",""ChIJEUrN5lhZwokRCapBl6X3w4E/2.jpg"",""ChIJEUrN5lhZwokRCapBl6X3w4E/3.jpg""]"
4ce6f4f0-7dcd-468d-a8b9-c94369885236,v1053,Noguchi Museum,long_island_city,museum,3,"[""conversation_friendly"",""gallery"",""romantic"",""upscale""]","[""couple"",""dating"",""first_date"",""friends"",""solo""]","[""opener""]","[""afternoon""]",[],[],"[""afternoon""]","[""afternoon""]","[""afternoon""]","[""afternoon""]","[""afternoon""]",3,no,3,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJUZ0c7MpYwokRh8SiMzCXL98,"Isamu Noguchi's sculpture studio, preserved as a museum. Quiet, contemplative, one of the most perfect small museums in the world. Pair with Socrates across the street.",,9,0,reid,"9-01 33rd Rd, Astoria, NY 11106, USA",40.766813,-73.938054,true,"9-01 33rd Rd, Long Island City, NY 11106",,"{""mon"":[],""tue"":[],""wed"":[[11.0,18.0]],""thu"":[[11.0,18.0]],""fri"":[[11.0,18.0]],""sat"":[[11.0,18.0]],""sun"":[[11.0,18.0]]}",2026-05-22,,,,,true,,ChIJUZ0c7MpYwokRh8SiMzCXL98,,,,[],[],4.7,1797,"[""art_museum"",""museum"",""point_of_interest"",""establishment""]",(718) 204-7088,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJUZ0c7MpYwokRh8SiMzCXL98/0.jpg"",""ChIJUZ0c7MpYwokRh8SiMzCXL98/1.jpg"",""ChIJUZ0c7MpYwokRh8SiMzCXL98/2.jpg"",""ChIJUZ0c7MpYwokRh8SiMzCXL98/3.jpg""]"
4cfb625f-5d95-435d-b2a0-7f5a769a4abd,v0833,Valerie,midtown_east,bar,3,"[""cocktail_forward"",""conversation_friendly"",""romantic""]","[""couple"",""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]","[""afternoon"",""evening"",""late_night""]",1,unknown,2,,https://www.opentable.com/r/valerie-new-york,https://www.google.com/maps/place/?q=place_id:ChIJSwCKq09ZwokRi8XLm06owuQ,"Sexy Midtown cocktail bar, low light, velvet, a drinks list that punches above the room's address.",,7,0,reid,"45 W 45th St, New York, NY 10036, USA",40.756343,-73.981127,true,"45 W 45th St, New York, NY 10036",,"{""mon"":[[11.5,24.0]],""tue"":[[11.5,26.0]],""wed"":[[11.5,26.0]],""thu"":[[11.5,26.0]],""fri"":[[11.5,26.0]],""sat"":[[11.0,26.0]],""sun"":[[11.0,24.0]]}",2026-05-22,2026-04-17 00:00:00+00,,,,true,,ChIJSwCKq09ZwokRi8XLm06owuQ,,,,[],[],4.4,2247,"[""cocktail_bar"",""brunch_restaurant"",""live_music_venue"",""american_restaurant"",""bar"",""event_venue"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(212) 302-4545,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJSwCKq09ZwokRi8XLm06owuQ/0.jpg"",""ChIJSwCKq09ZwokRi8XLm06owuQ/1.jpg"",""ChIJSwCKq09ZwokRi8XLm06owuQ/2.jpg"",""ChIJSwCKq09ZwokRi8XLm06owuQ/3.jpg""]"
4dbd15ce-fddf-4284-a095-f190fa6a12bc,v1193,Antidote,williamsburg,chinese,2,"[""dinner"",""food_forward""]","[""dating"",""friends""]","[""main""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",,,2,0,https://resy.com/cities/new-york-ny/venues/antidote,https://www.google.com/maps/place/?q=place_id:ChIJN7sVKcJZwokRZp59H74tSFg,Szechuan cocktails. Vegetarian-friendly Chinese eatery with happy hour specials and live music.,,10,0,community,"66 S 2nd St, Brooklyn, NY 11249, USA",40.714253,-73.965448,true,,,"{""mon"":[[12.25,22.0]],""tue"":[[12.25,22.0]],""wed"":[[12.25,22.0]],""thu"":[[12.25,22.0]],""fri"":[[12.25,22.0]],""sat"":[[12.25,22.0]],""sun"":[[12.25,22.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJN7sVKcJZwokRZp59H74tSFg,1172,https://cdn.corner.inc/ugc/1a82056c-d2d8-4483-8477-60f083ecf5f1-1765381441109-0.jpeg,1,"[""Currently Buzzing Best Williamsburg Spots Right Now • Williamsburg""]","[""williamsburg""]",4.8,2101,"[""chinese_restaurant"",""vegan_restaurant"",""vegetarian_restaurant"",""dim_sum_restaurant"",""cantonese_restaurant"",""cocktail_bar"",""garden"",""bar"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(833) 998-8711,true,OPERATIONAL,resy,60192,antidote,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJN7sVKcJZwokRZp59H74tSFg/0.jpg"",""ChIJN7sVKcJZwokRZp59H74tSFg/1.jpg"",""ChIJN7sVKcJZwokRZp59H74tSFg/2.jpg"",""ChIJN7sVKcJZwokRZp59H74tSFg/3.jpg""]"
4dc5f10f-5986-4ef4-8170-acc3fafc6fd0,v0015,Book Club Bar,lower_east_side,bar,1,"[""conversation_friendly"",""activity""]","[""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJwxHj5iBZwokR_pY9e5OhHNs,"A working bookstore with a proper bar. Buy the book first, then settle into a chair with a drink.",,8,0,community,"197 E 3rd St, New York, NY 10009, USA",40.723004,-73.983206,false,,,"{""mon"":[[9.0,24.0]],""tue"":[[9.0,24.0]],""wed"":[[9.0,24.0]],""thu"":[[9.0,25.0]],""fri"":[[9.0,25.0]],""sat"":[[9.0,25.0]],""sun"":[[9.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJwxHj5iBZwokR_pY9e5OhHNs,2698,https://cdn.corner.inc/place-photo/AUGGfZnbxKY1nQOYsMoDPs9gVdNaGNySUX63nSi0zsMPeqzFCB0N93c49NyBsGlOuAUnhDMJ9qgCDFR6fx3H-CegcbwxUmUCcRKDa0lq4nLkH8H0OOPuLutboqtojU9N2YhwRuvd9Fe_l1xMK8rBE2TF8ePASC9Dde4Zjza6zLxBNJbjTH_y.jpeg,7,"[""All Time Favorites Best East Village Bars • East Village"",""All Time Favorites Best Manhattan Bars • Manhattan"",""All Time Favorites Best Manhattan Third Spaces • Manhattan"",""All Time Favorites Best New York City Cafes Creative Spaces • New York City"",""Feed Your Feed Best Photogenic Cafes In Manhattan • Manhattan"",""Hot Girls Read Best Bookstores In East Village • East Village"",""Hot Girls Read Best Indie Bookstores In Manhattan • Manhattan""]","[""east_village"",""new_york_city""]",4.6,1049,"[""book_store"",""coffee_shop"",""cafe"",""bar"",""food_store"",""store"",""point_of_interest"",""food"",""establishment""]",(646) 678-4160,true,CLOSED_TEMPORARILY,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJwxHj5iBZwokR_pY9e5OhHNs/0.jpg"",""ChIJwxHj5iBZwokR_pY9e5OhHNs/1.jpg"",""ChIJwxHj5iBZwokR_pY9e5OhHNs/2.jpg"",""ChIJwxHj5iBZwokR_pY9e5OhHNs/3.jpg""]"
4e03db13-0815-49c8-afef-8e636b425955,v1103,Nook,east_williamsburg,cafe,1,"[""casual""]","[""first_date"",""friends"",""solo""]","[""opener""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon"",""evening"",""late_night""]","[""morning"",""afternoon""]",,,2,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJ9X57zTpdwokRPdjuSuDrv1Y,"Coffee beer lounge. Coffeehouse with floor-to-ceiling windows offering hot drinks, craft beer and sandwiches.",,8,0,community,"45 Irving Ave Unit 1, Brooklyn, NY 11237, USA",40.705017,-73.924602,true,,,"{""mon"":[[7.5,22.0]],""tue"":[[7.5,23.0]],""wed"":[[7.5,22.0]],""thu"":[[7.5,22.0]],""fri"":[[7.5,24.0]],""sat"":[[8.5,24.0]],""sun"":[[8.5,18.0]]}",2026-05-22,2026-04-20 00:00:00+00,,true,,true,,ChIJ9X57zTpdwokRPdjuSuDrv1Y,2375,https://cdn.corner.inc/ugc/52663064-83ec-4175-893a-f1602b483efb-1744501726586-0.jpeg,4,"[""All Time Favorites Best Brooklyn Coffee Shops • Brooklyn"",""All Time Favorites Best Bushwick Coffee Shops • Bushwick"",""All Time Favorites Best Bushwick Spots • Bushwick"",""Pet Friendly Restaurants • New York City""]","[""bushwick"",""new_york_city""]",4.6,668,"[""coffee_shop"",""tea_store"",""bar"",""tea_house"",""cafe"",""food_store"",""store"",""restaurant"",""food"",""point_of_interest"",""establishment""]",(718) 734-2880,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJ9X57zTpdwokRPdjuSuDrv1Y/0.jpg"",""ChIJ9X57zTpdwokRPdjuSuDrv1Y/1.jpg"",""ChIJ9X57zTpdwokRPdjuSuDrv1Y/2.jpg"",""ChIJ9X57zTpdwokRPdjuSuDrv1Y/3.jpg""]"
4e1ac9a7-b881-494a-8b03-3bebbd90c075,v1342,The Ripped Bodice,park_slope,bookstore,1,"[""bookstore""]","[""first_date"",""solo""]","[""opener""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]","[""morning"",""afternoon"",""evening""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJPyEC6zdbwokRjJLnHctI-AM,A bookstore devoted entirely to romance. Lean in.,,9,0,community,"218 5th Ave, Brooklyn, NY 11215, USA",40.676088,-73.981006,true,,,"{""mon"":[[10.5,18.5]],""tue"":[[10.5,18.5]],""wed"":[[10.5,18.5]],""thu"":[[10.5,18.5]],""fri"":[[10.5,18.5]],""sat"":[[10.0,19.0]],""sun"":[[10.0,19.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJPyEC6zdbwokRjJLnHctI-AM,62533,https://cdn.corner.inc/place-photo/AUacShiMH5XtbeYysoqz2qcoCPKthGMuWHXXUjrXrh5LuG4HvXJgP_ZjCQ4KFm2vgWtKll5TnYbfqD8yXQtrgS4j1jdxCc7fyQd28eFhANwSj7yxlQ8x2gNct37GqAOq0GgHzk7GtWD1y1Klt_gnSyy7j6M0UVocu7MvhKa5SxQPUp25IrRg.jpeg,1,"[""Hot Girls Read Best Independent Bookstores In Brooklyn • Brooklyn""]",[],4.8,516,"[""book_store"",""store"",""point_of_interest"",""establishment""]",(347) 227-8899,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJPyEC6zdbwokRjJLnHctI-AM/0.jpg"",""ChIJPyEC6zdbwokRjJLnHctI-AM/1.jpg"",""ChIJPyEC6zdbwokRjJLnHctI-AM/2.jpg"",""ChIJPyEC6zdbwokRjJLnHctI-AM/3.jpg""]"
4e2b8e8b-fa96-4a5f-b2bd-6e77a143507c,v0062,Dirt Candy,lower_east_side,fine_dining,2,"[""acclaimed"",""dinner"",""food_forward"",""tasting""]","[""couple"",""dating""]","[""main""]","[""evening""]",[],"[""evening""]","[""evening""]","[""evening""]","[""evening""]","[""evening""]",[],,,3,,https://resy.com/cities/new-york-ny/venues/dirt-candy,https://www.google.com/maps/place/?q=place_id:ChIJBXlte51ZwokRXzXtdaBG9xM,"Veggie tasting menu. Inventive vegetarian dishes and classic cocktails presented in stylish, airy surrounds.",Michelin 1★,8,0,community,"86 Allen St, New York, NY 10002, USA",40.717861,-73.990705,true,,,"{""mon"":[],""tue"":[[17.5,22.5]],""wed"":[[17.5,22.5]],""thu"":[[17.5,22.5]],""fri"":[[17.5,22.5]],""sat"":[[17.5,22.5]],""sun"":[]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJBXlte51ZwokRXzXtdaBG9xM,22497,https://cdn.corner.inc/ugc/1059032d-c099-492e-b1da-d856b957a6db-1750600231649-0.jpeg,4,"[""Vegan Restaurants • New York City"",""Vegetarian Restaurants • Financial District"",""Vegetarian Restaurants • Manhattan"",""Vegetarian Restaurants • New York City""]","[""fidi"",""new_york_city""]",4.5,1537,"[""vegetarian_restaurant"",""vegan_restaurant"",""restaurant"",""point_of_interest"",""food"",""establishment""]",(212) 228-7732,true,OPERATIONAL,resy,29371,dirt-candy,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJBXlte51ZwokRXzXtdaBG9xM/0.jpg"",""ChIJBXlte51ZwokRXzXtdaBG9xM/1.jpg"",""ChIJBXlte51ZwokRXzXtdaBG9xM/2.jpg"",""ChIJBXlte51ZwokRXzXtdaBG9xM/3.jpg""]"
4e3a8933-514b-436c-9aaa-240b17995b12,v0776,Olle,koreatown,korean,3,"[""dinner"",""food_forward"",""group_friendly"",""lunch""]","[""couple"",""dating"",""friends"",""solo""]","[""main""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]","[""afternoon"",""evening""]",1,unknown,2,0,https://resy.com/cities/new-york-ny/venues/olle,https://www.google.com/maps/place/?q=place_id:ChIJFaaMDfpZwokRVVbiDjKg93I,"Bold, shareable, built for a group and a long dinner.",,8,0,reid,"11 E 30th St, New York, NY 10016, USA",40.74575,-73.985421,true,"11 E 30th St, New York, NY 10016",,"{""mon"":[[12.0,15.0],[17.0,22.5]],""tue"":[[12.0,15.0],[17.0,22.5]],""wed"":[[12.0,15.0],[17.0,22.5]],""thu"":[[12.0,15.0],[17.0,22.5]],""fri"":[[12.0,15.0],[17.0,23.0]],""sat"":[[12.0,23.0]],""sun"":[[12.0,22.5]]}",2026-05-22,,,,,,,ChIJFaaMDfpZwokRVVbiDjKg93I,,,,[],[],4.5,736,"[""korean_restaurant"",""restaurant"",""point_of_interest"",""food"",""establishment""]",(646) 368-9922,true,OPERATIONAL,resy,67606,olle,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJFaaMDfpZwokRVVbiDjKg93I/0.jpg"",""ChIJFaaMDfpZwokRVVbiDjKg93I/1.jpg"",""ChIJFaaMDfpZwokRVVbiDjKg93I/2.jpg"",""ChIJFaaMDfpZwokRVVbiDjKg93I/3.jpg""]"
4e6316c9-278e-4011-9cec-b8b42b00f4bb,v0262,BAR GOTO,lower_east_side,bar,2,"[""cocktail_forward"",""romantic"",""upscale""]","[""couple"",""dating"",""friends"",""solo""]","[""closer"",""opener""]","[""evening"",""late_night""]",[],"[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]","[""evening"",""late_night""]",,,1,,Walk-in Only,https://www.google.com/maps/place/?q=place_id:ChIJYYa4bIRZwokRfF05m4Pogfw,Japanese cocktails. Kenta Goto (ex Pegu Club) offers cocktails and food with a Japanese spin at this contemporary izakaya.,,8,0,community,"245 Eldridge St, New York, NY 10002, USA",40.72278,-73.98989,true,,,"{""mon"":[],""tue"":[[17.0,24.0]],""wed"":[[17.0,24.0]],""thu"":[[17.0,25.0]],""fri"":[[17.0,26.0]],""sat"":[[17.0,26.0]],""sun"":[[17.0,24.0]]}",2026-05-22,2026-04-20 00:00:00+00,,,,true,,ChIJYYa4bIRZwokRfF05m4Pogfw,21793,https://cdn.corner.inc/place-photo/AUGGfZlw5XImY9NmsdtvqhyA4wR-svCqKmQ1_-2sqgFCX7sVvQZjp69uhPRFdjPf2TklzM_xTtG1TpARv_be57XwLx854406dmanN60pD-47ASlzGlSs5KqikcFiyIo4Ww4dawkUuzDaco9i0GPodPOj0FCcN8K6UcFKatGmyQkA_QwiZ8_M.jpeg,1,"[""After Hours In New York Best Les Cocktail Bars • Lower East Side""]","[""lower_east_side""]",4.6,697,"[""cocktail_bar"",""bar"",""point_of_interest"",""establishment""]",,true,OPERATIONAL,,,,2026-05-01 06:13:32.928906+00,2026-06-13 10:19:02.022007+00,"[""ChIJYYa4bIRZwokRfF05m4Pogfw/0.jpg"",""ChIJYYa4bIRZwokRfF05m4Pogfw/1.jpg"",""ChIJYYa4bIRZwokRfF05m4Pogfw/2.jpg"",""ChIJYYa4bIRZwokRfF05m4Pogfw/3.jpg""]"
